data,lançamento,ag./origem,valor (R$),saldos (R$),nome_arquivo,data_base
15/04/2024,ELECTRONPAG*Rosilen,9212,-16.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPG *TON CAS,9212,-8.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPG *TON FEI,9212,-10.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONREAL BRASIL,9212,-2.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONRS AVILA,9212,-59.06,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONRS AVILA,9212,-38.84,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONRS AVILA,9212,-90.57,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONTHIEMI HORT,9212,-17.5,,custo_2024_04.xls,01/04/2024
15/04/2024,INT ITAU VISA,4175,-1113.1,,custo_2024_04.xls,01/04/2024
15/04/2024,PAGTO EM CONTA CORRENTE,1268,4115.42,,custo_2024_04.xls,01/04/2024
15/04/2024,DA  CLARO MOVEL 66459258,9293,-149.9,,custo_2024_04.xls,01/04/2024
15/04/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_04.xls,01/04/2024
15/04/2024,SDO CTA/APL AUTOMATICAS,,,3978.74,custo_2024_04.xls,01/04/2024
16/04/2024,ELECTRONMERLO S,9212,-51.0,,custo_2024_04.xls,01/04/2024
16/04/2024,ELECTRONPAG*Gueldoc,9212,-7.0,,custo_2024_04.xls,01/04/2024
16/04/2024,DA  ELETROPAULO 11701161,9293,-126.32,,custo_2024_04.xls,01/04/2024
16/04/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_04.xls,01/04/2024
16/04/2024,SDO CTA/APL AUTOMATICAS,,,3794.43,custo_2024_04.xls,01/04/2024
17/04/2024,ELECTRONRS AVILA,9212,-42.77,,custo_2024_04.xls,01/04/2024
17/04/2024,SDO CTA/APL AUTOMATICAS,,,3751.66,custo_2024_04.xls,01/04/2024
18/04/2024,INT IPVA-SPHOH6396PARC04,4175,-255.03,,custo_2024_04.xls,01/04/2024
18/04/2024,ELECTRONBAR DO ALEM,9212,-43.9,,custo_2024_04.xls,01/04/2024
18/04/2024,ELECTRONDAISO BRASI,9212,-21.98,,custo_2024_04.xls,01/04/2024
18/04/2024,ELECTRONDROGARIA SA,9212,-41.98,,custo_2024_04.xls,01/04/2024
18/04/2024,ELECTRONLOJAS AMERI,9212,-24.98,,custo_2024_04.xls,01/04/2024
18/04/2024,ELECTRONMERLO'S PIZ,9212,-26.02,,custo_2024_04.xls,01/04/2024
18/04/2024,ELECTRONPAG*Gueldoc,9212,-14.0,,custo_2024_04.xls,01/04/2024
18/04/2024,PIX QRS CEA PAY18/04,9327,-348.91,,custo_2024_04.xls,01/04/2024
18/04/2024,PIX TRANSF  ELIZABE18/04,9127,-1400.0,,custo_2024_04.xls,01/04/2024
18/04/2024,REND PAGO APLIC AUT MAIS,,0.04,,custo_2024_04.xls,01/04/2024
18/04/2024,SDO CTA/APL AUTOMATICAS,,,1574.9,custo_2024_04.xls,01/04/2024
19/04/2024,ELECTRONPAULO DE FR,9212,-530.0,,custo_2024_04.xls,01/04/2024
19/04/2024,PIX TRANSF  EDMILSO19/04,9129,-20.0,,custo_2024_04.xls,01/04/2024
19/04/2024,SDO CTA/APL AUTOMATICAS,,,1024.9,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONFLAMENGO,9212,-6.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONFLAMENGO,9212,-14.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONMAGAZINE DO,9212,-20.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONPAG*RaizesM,9212,-17.8,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONPAG*ReiDoQu,9212,-35.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONPAG*ThiemiC,9212,-35.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONPCA N MUNDO,9212,-8.49,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONPCA N MUNDO,9212,-6.98,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONPG *TON FEI,9212,-20.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONREAL BRASIL,9212,-17.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONREAL BRASIL,9212,-7.0,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONRS AVILA,9212,-174.46,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONRS AVILA,9212,-110.64,,custo_2024_04.xls,01/04/2024
22/04/2024,ELECTRONVERA CLEMEN,9212,-15.0,,custo_2024_04.xls,01/04/2024
22/04/2024,PIX TRANSF  IMW 3 R21/04,9327,-100.0,,custo_2024_04.xls,01/04/2024
22/04/2024,PIX TRANSF  IMW 3 R21/04,9121,-24.0,,custo_2024_04.xls,01/04/2024
22/04/2024,DA  COMGAS 51448254,9293,-252.14,,custo_2024_04.xls,01/04/2024
22/04/2024,DA  NET SERVICOS 5680788,9293,-224.97,,custo_2024_04.xls,01/04/2024
22/04/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_04.xls,01/04/2024
22/04/2024,SALDO DO DIA,,,-63.57,custo_2024_04.xls,01/04/2024
23/04/2024,ELECTRONBR2 BARUERI,9212,-19.8,,custo_2024_04.xls,01/04/2024
23/04/2024,ELECTRONCARISTOFARM,9212,-70.55,,custo_2024_04.xls,01/04/2024
23/04/2024,ELECTRONEMPORIO IDE,9212,-9.98,,custo_2024_04.xls,01/04/2024
23/04/2024,ELECTRONMP*LUISRONN,9212,-6.0,,custo_2024_04.xls,01/04/2024
23/04/2024,ELECTRONRHF,9212,-39.9,,custo_2024_04.xls,01/04/2024
23/04/2024,FINANC IMOBILIARIO   025,9293,-2797.89,,custo_2024_04.xls,01/04/2024
23/04/2024,SALDO DO DIA,,,-3007.69,custo_2024_04.xls,01/04/2024
24/04/2024,ELECTRONLUIZ ANTONI,9212,-12.0,,custo_2024_04.xls,01/04/2024
24/04/2024,SALDO DO DIA,,,-3019.69,custo_2024_04.xls,01/04/2024
25/04/2024,PIX TRANSF  DORALIC25/04,9132,-100.0,,custo_2024_04.xls,01/04/2024
25/04/2024,PIX TRANSF  EMBRYO 25/04,9126,-100.0,,custo_2024_04.xls,01/04/2024
25/04/2024,PIX TRANSF  LUIZ AN25/04,9327,-18.0,,custo_2024_04.xls,01/04/2024
25/04/2024,SALDO DO DIA,,,-3237.69,custo_2024_04.xls,01/04/2024
26/04/2024,PIX TRANSF  MICHELL26/04,9127,500.0,,custo_2024_04.xls,01/04/2024
26/04/2024,SALDO DO DIA,,,-2737.69,custo_2024_04.xls,01/04/2024
29/04/2024,ELECTRONRS AVILA,9212,-200.98,,custo_2024_04.xls,01/04/2024
29/04/2024,PIX TRANSF  IMW 3 R28/04,9132,-10.0,,custo_2024_04.xls,01/04/2024
30/04/2024,SALDO DO DIA,,,-2948.67,custo_2024_04.xls,01/04/2024
29/04/2024,SALDO ANTERIOR,,,-2948.67,custo_2024_05.xls,01/05/2024
02/05/2024,ELECTRONPAG*Luciano,9212,-200.0,,custo_2024_05.xls,01/05/2024
02/05/2024,ELECTRONPLAYLAND -,9212,-115.0,,custo_2024_05.xls,01/05/2024
02/05/2024,SABESP      3082129325,9293,-162.43,,custo_2024_05.xls,01/05/2024
02/05/2024,SALDO DO DIA,,,-3426.1,custo_2024_05.xls,01/05/2024
03/05/2024,IOF,,-15.76,,custo_2024_05.xls,01/05/2024
03/05/2024,SAQUE 24H 713530556,9120,-10.0,,custo_2024_05.xls,01/05/2024
03/05/2024,PIX TRANSF  ANDRE N03/05,9121,-50.0,,custo_2024_05.xls,01/05/2024
03/05/2024,PIX TRANSF  IMW 3 R03/05,9014,-50.0,,custo_2024_05.xls,01/05/2024
03/05/2024,PAGTO EM CONTA CORRENTE,1268,2900.22,,custo_2024_05.xls,01/05/2024
03/05/2024,TBI 9293.22915-0/500,4175,1000.0,,custo_2024_05.xls,01/05/2024
03/05/2024,TAR PACOTE ITAU   ABR/24,9293,-92.5,,custo_2024_05.xls,01/05/2024
03/05/2024,SDO CTA/APL AUTOMATICAS,,,255.86,custo_2024_05.xls,01/05/2024
06/05/2024,JUROS LIMITE DA CONTA,,-85.55,,custo_2024_05.xls,01/05/2024
06/05/2024,DA  CLARO MOVEL 46827990,9293,-54.1,,custo_2024_05.xls,01/05/2024
06/05/2024,SDO CTA/APL AUTOMATICAS,,,116.21,custo_2024_05.xls,01/05/2024
07/05/2024,ELECTRONRESTAURANTE,9212,-24.65,,custo_2024_05.xls,01/05/2024
07/05/2024,ELECTRONRESTAURANTE,9212,-20.43,,custo_2024_05.xls,01/05/2024
07/05/2024,SDO CTA/APL AUTOMATICAS,,,71.13,custo_2024_05.xls,01/05/2024
08/05/2024,ELECTRONDROGARIA PR,9212,-55.67,,custo_2024_05.xls,01/05/2024
08/05/2024,MOBILEPAG TIT BANCO 237,9028,-687.15,,custo_2024_05.xls,01/05/2024
08/05/2024,SALDO DO DIA,,,-671.69,custo_2024_05.xls,01/05/2024
09/05/2024,ELECTRONPCA N MUNDO,9212,-14.07,,custo_2024_05.xls,01/05/2024
09/05/2024,ELECTRONRS AVILA,9212,-62.99,,custo_2024_05.xls,01/05/2024
09/05/2024,SALDO DO DIA,,,-748.75,custo_2024_05.xls,01/05/2024
10/05/2024,ELECTRONMERCADO GAG,9212,-20.67,,custo_2024_05.xls,01/05/2024
10/05/2024,ELECTRONPONTO DA ES,9212,-27.2,,custo_2024_05.xls,01/05/2024
10/05/2024,ELECTRONRS AVILA,9212,-21.33,,custo_2024_05.xls,01/05/2024
10/05/2024,PIX TRANSF  IGREJA 10/05,9122,-100.0,,custo_2024_05.xls,01/05/2024
10/05/2024,PIX TRANSF  Joadson10/05,9122,-50.0,,custo_2024_05.xls,01/05/2024
10/05/2024,PIX TRANSF  REAL BR10/05,9121,-130.0,,custo_2024_05.xls,01/05/2024
10/05/2024,SEGURO CARTAO,9293,-8.18,,custo_2024_05.xls,01/05/2024
10/05/2024,SALDO DO DIA,,,-1106.13,custo_2024_05.xls,01/05/2024
13/05/2024,ELECTRONPADARIA DEL,9212,-36.69,,custo_2024_05.xls,01/05/2024
13/05/2024,ELECTRONPAG*DivineP,9212,-58.81,,custo_2024_05.xls,01/05/2024
13/05/2024,ELECTRONPCA N MUNDO,9212,-19.58,,custo_2024_05.xls,01/05/2024
13/05/2024,ELECTRONPEG MAIS,9212,-15.0,,custo_2024_05.xls,01/05/2024
13/05/2024,ELECTRONREAL BRASIL,9212,-6.0,,custo_2024_05.xls,01/05/2024
13/05/2024,ELECTRONRS AVILA,9212,-33.31,,custo_2024_05.xls,01/05/2024
13/05/2024,PIX TRANSF  EMBRYO 13/05,9327,-100.0,,custo_2024_05.xls,01/05/2024
13/05/2024,PIX TRANSF  MICHELL13/05,9028,680.0,,custo_2024_05.xls,01/05/2024
13/05/2024,PIX TRANSF  NAYANA 13/05,9136,102.0,,custo_2024_05.xls,01/05/2024
13/05/2024,SALDO DO DIA,,,-593.52,custo_2024_05.xls,01/05/2024
14/05/2024,ELECTRONCREMA COFFE,9212,-2.0,,custo_2024_05.xls,01/05/2024
14/05/2024,ELECTRONPAG*DivineP,9212,-20.81,,custo_2024_05.xls,01/05/2024
14/05/2024,ELECTRONPAG*IreneHe,9212,-10.0,,custo_2024_05.xls,01/05/2024
14/05/2024,ELECTRONSUPERMERCAD,9212,-359.58,,custo_2024_05.xls,01/05/2024
14/05/2024,PIX QRS CEA PAY14/05,9327,-364.28,,custo_2024_05.xls,01/05/2024
14/05/2024,PIX TRANSF  LUIZ AN14/05,9127,-27.0,,custo_2024_05.xls,01/05/2024
14/05/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_05.xls,01/05/2024
14/05/2024,SALDO DO DIA,,,-1462.19,custo_2024_05.xls,01/05/2024
15/05/2024,ELECTRONRS AVILA,9212,-7.18,,custo_2024_05.xls,01/05/2024
15/05/2024,PIX TRANSF  EDMILSO15/05,9132,-20.0,,custo_2024_05.xls,01/05/2024
15/05/2024,PIX TRANSF  IMW 3 R15/05,9120,-411.54,,custo_2024_05.xls,01/05/2024
15/05/2024,INT ITAU VISA,4175,-1394.22,,custo_2024_05.xls,01/05/2024
15/05/2024,PAGTO EM CONTA CORRENTE,1268,4115.42,,custo_2024_05.xls,01/05/2024
15/05/2024,DA  CLARO MOVEL 66459258,9293,-149.9,,custo_2024_05.xls,01/05/2024
15/05/2024,SDO CTA/APL AUTOMATICAS,,,670.39,custo_2024_05.xls,01/05/2024
16/05/2024,ELECTRONQUITANDA E,9212,-26.45,,custo_2024_05.xls,01/05/2024
16/05/2024,DA  ELETROPAULO 11701161,9293,-127.05,,custo_2024_05.xls,01/05/2024
16/05/2024,SDO CTA/APL AUTOMATICAS,,,516.89,custo_2024_05.xls,01/05/2024
17/05/2024,INT IPVA-SPHOH6396PARC05,4175,-255.03,,custo_2024_05.xls,01/05/2024
17/05/2024,ELECTRONBR2 BARUERI,9212,-23.8,,custo_2024_05.xls,01/05/2024
17/05/2024,ELECTRONBURGER KING,9212,-3.5,,custo_2024_05.xls,01/05/2024
17/05/2024,ELECTRONPAG*Gueldoc,9212,-6.0,,custo_2024_05.xls,01/05/2024
17/05/2024,ELECTRONREAL BRASIL,9212,-15.0,,custo_2024_05.xls,01/05/2024
17/05/2024,ELECTRONRESTAURANTE,9212,-30.0,,custo_2024_05.xls,01/05/2024
17/05/2024,SDO CTA/APL AUTOMATICAS,,,183.56,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONBAZAR PAPEL,9212,-15.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONDROGARIA PR,9212,-122.84,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONFRIGOMUNDO,9212,-22.59,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONFRUTAS SERG,9212,-16.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONLUIZ ANTONI,9212,-47.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*AmandaP,9212,-20.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*Antonio,9212,-10.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*Barraca,9212,-8.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*JoseCar,9212,-6.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*JoseCar,9212,-15.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*MariaDo,9212,-9.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*OrielPe,9212,-8.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*OrielPe,9212,-35.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*Rosilen,9212,-40.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPAG*SANDROC,9212,-5.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPG *TON CAS,9212,-16.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONPG *TON FEI,9212,-16.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONREAL BRASIL,9212,-2.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONRS AVILA,9212,-43.97,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONRS AVILA,9212,-13.68,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONRS AVILA,9212,-36.62,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONTHIEMI HORT,9212,-35.0,,custo_2024_05.xls,01/05/2024
20/05/2024,ELECTRONVERA CLEMEN,9212,-10.0,,custo_2024_05.xls,01/05/2024
20/05/2024,PIX TRANSF  erlonds18/05,9026,-35.0,,custo_2024_05.xls,01/05/2024
20/05/2024,PIX TRANSF  IMW 3 R19/05,9128,-50.0,,custo_2024_05.xls,01/05/2024
20/05/2024,DA  NET SERVICOS 5680788,9293,-225.59,,custo_2024_05.xls,01/05/2024
20/05/2024,SALDO DO DIA,,,-709.73,custo_2024_05.xls,01/05/2024
21/05/2024,ELECTRONPAG*Gueldoc,9212,-10.0,,custo_2024_05.xls,01/05/2024
21/05/2024,ELECTRONPUNTO ALPHA,9212,-52.58,,custo_2024_05.xls,01/05/2024
21/05/2024,PIX TRANSF  ELIZABE21/05,9028,-1400.0,,custo_2024_05.xls,01/05/2024
21/05/2024,PIX TRANSF  IMW 3 R21/05,9130,-24.0,,custo_2024_05.xls,01/05/2024
21/05/2024,PIX TRANSF  Severin21/05,9129,-10.0,,custo_2024_05.xls,01/05/2024
21/05/2024,SALDO DO DIA,,,-2206.31,custo_2024_05.xls,01/05/2024
22/05/2024,ELECTRONMAGIA,9212,-73.5,,custo_2024_05.xls,01/05/2024
22/05/2024,ELECTRONRS AVILA,9212,-76.24,,custo_2024_05.xls,01/05/2024
22/05/2024,PIX TRANSF  Erinald22/05,9121,-5.0,,custo_2024_05.xls,01/05/2024
22/05/2024,SALDO DO DIA,,,-2361.05,custo_2024_05.xls,01/05/2024
23/05/2024,ELECTRONLOJAS AMERI,9212,-44.97,,custo_2024_05.xls,01/05/2024
23/05/2024,ELECTRONRESTAURANTE,9212,-30.0,,custo_2024_05.xls,01/05/2024
23/05/2024,PIX TRANSF  EMBRYO 23/05,9129,-100.0,,custo_2024_05.xls,01/05/2024
23/05/2024,FINANC IMOBILIARIO   026,9293,-2793.61,,custo_2024_05.xls,01/05/2024
23/05/2024,TBI 9293.22915-0/500,4175,6076.2,,custo_2024_05.xls,01/05/2024
23/05/2024,DA  COMGAS 51448254,9293,-285.81,,custo_2024_05.xls,01/05/2024
23/05/2024,SDO CTA/APL AUTOMATICAS,,,460.76,custo_2024_05.xls,01/05/2024
24/05/2024,ELECTRONRS AVILA,9212,-65.8,,custo_2024_05.xls,01/05/2024
24/05/2024,PIX TRANSF  MICHELL24/05,9128,65.8,,custo_2024_05.xls,01/05/2024
24/05/2024,SDO CTA/APL AUTOMATICAS,,,460.76,custo_2024_05.xls,01/05/2024
27/05/2024,PIX TRANSF  DEBORA 26/05,9029,-11.0,,custo_2024_05.xls,01/05/2024
27/05/2024,SDO CTA/APL AUTOMATICAS,,,449.76,custo_2024_05.xls,01/05/2024
28/05/2024,SDO CTA/APL AUTOMATICAS,,,449.76,custo_2024_05.xls,01/05/2024
29/05/2024,SDO CTA/APL AUTOMATICAS,,,449.76,custo_2024_05.xls,01/05/2024
31/05/2024,PIX TRANSF  ANDRE N31/05,9028,-50.0,,custo_2024_05.xls,01/05/2024
31/05/2024,PIX TRANSF  Wesley 31/05,9127,-10.0,,custo_2024_05.xls,01/05/2024
31/05/2024,SDO CTA/APL AUTOMATICAS,,,389.76,custo_2024_05.xls,01/05/2024
31/05/2024,SALDO ANTERIOR,,,1.0,custo_2024_06.xls,01/06/2024
03/06/2024,SABESP      3082129325,9293,-353.86,,custo_2024_06.xls,01/06/2024
03/06/2024,SDO CTA/APL AUTOMATICAS,,,35.9,custo_2024_06.xls,01/06/2024
04/06/2024,IOF,,-19.78,,custo_2024_06.xls,01/06/2024
04/06/2024,TAR PACOTE ITAU   MAI/24,9293,-92.5,,custo_2024_06.xls,01/06/2024
04/06/2024,SALDO DO DIA,,,-76.38,custo_2024_06.xls,01/06/2024
05/06/2024,PAGTO EM CONTA CORRENTE,1268,2900.22,,custo_2024_06.xls,01/06/2024
05/06/2024,JUROS LIMITE DA CONTA,,-37.84,,custo_2024_06.xls,01/06/2024
05/06/2024,DA  CLARO MOVEL 46827990,9293,-54.1,,custo_2024_06.xls,01/06/2024
05/06/2024,SDO CTA/APL AUTOMATICAS,,,2731.9,custo_2024_06.xls,01/06/2024
06/06/2024,SDO CTA/APL AUTOMATICAS,,,2731.9,custo_2024_06.xls,01/06/2024
07/06/2024,MOBILEPAG TIT BANCO 237,9129,-687.15,,custo_2024_06.xls,01/06/2024
07/06/2024,PIX TRANSF  Joadson07/06,9121,-50.0,,custo_2024_06.xls,01/06/2024
07/06/2024,PIX TRANSF  REAL BR07/06,9125,-130.0,,custo_2024_06.xls,01/06/2024
07/06/2024,PIX TRANSF  MICHELL07/06,9136,500.0,,custo_2024_06.xls,01/06/2024
07/06/2024,SDO CTA/APL AUTOMATICAS,,,2364.75,custo_2024_06.xls,01/06/2024
10/06/2024,ELECTRONPONTO DA ES,9212,-118.58,,custo_2024_06.xls,01/06/2024
10/06/2024,PIX TRANSF  IMW 3 R09/06,9029,-24.0,,custo_2024_06.xls,01/06/2024
10/06/2024,PIX TRANSF  IMW 3 R09/06,9128,-100.0,,custo_2024_06.xls,01/06/2024
10/06/2024,SEGURO CARTAO,9293,-8.18,,custo_2024_06.xls,01/06/2024
10/06/2024,SDO CTA/APL AUTOMATICAS,,,2113.99,custo_2024_06.xls,01/06/2024
11/06/2024,ELECTRONMARILCE POS,9212,-103.8,,custo_2024_06.xls,01/06/2024
11/06/2024,ELECTRONRS AVILA,9212,-123.64,,custo_2024_06.xls,01/06/2024
11/06/2024,ELECTRONRS AVILA,9212,-21.24,,custo_2024_06.xls,01/06/2024
11/06/2024,SDO CTA/APL AUTOMATICAS,,,1865.31,custo_2024_06.xls,01/06/2024
12/06/2024,ELECTRONPAES E DOCE,9212,-13.08,,custo_2024_06.xls,01/06/2024
12/06/2024,ELECTRONTEFER,9212,-15.0,,custo_2024_06.xls,01/06/2024
12/06/2024,PIX TRANSF  erlonds12/06,9327,-35.0,,custo_2024_06.xls,01/06/2024
12/06/2024,SDO CTA/APL AUTOMATICAS,,,1802.23,custo_2024_06.xls,01/06/2024
13/06/2024,ELECTRONAUTTAR LOJA,9212,-5.0,,custo_2024_06.xls,01/06/2024
13/06/2024,ELECTRONBB TRANSPOR,9212,-20.0,,custo_2024_06.xls,01/06/2024
13/06/2024,ELECTRONCARREFOUR X,9212,-23.8,,custo_2024_06.xls,01/06/2024
13/06/2024,ELECTRONRAMOV TUCUR,9212,-10.0,,custo_2024_06.xls,01/06/2024
13/06/2024,ELECTRONRESTAURANTE,9212,-23.77,,custo_2024_06.xls,01/06/2024
13/06/2024,PIX TRANSF  DORALIC13/06,9123,-100.0,,custo_2024_06.xls,01/06/2024
13/06/2024,PIX TRANSF  EMBRYO 13/06,9124,-100.0,,custo_2024_06.xls,01/06/2024
13/06/2024,PIX TRANSF  Jesus E13/06,9029,-20.0,,custo_2024_06.xls,01/06/2024
13/06/2024,SDO CTA/APL AUTOMATICAS,,,1499.66,custo_2024_06.xls,01/06/2024
14/06/2024,ELECTRONASL BANCA,9212,-22.0,,custo_2024_06.xls,01/06/2024
14/06/2024,ELECTRONMERLO'S PIZ,9212,-48.0,,custo_2024_06.xls,01/06/2024
14/06/2024,ELECTRONRAMOV TUCUR,9212,-5.0,,custo_2024_06.xls,01/06/2024
14/06/2024,ELECTRONRYMA MINI M,9212,-11.49,,custo_2024_06.xls,01/06/2024
14/06/2024,PIX TRANSF  ELIZABE14/06,9953,-1400.0,,custo_2024_06.xls,01/06/2024
14/06/2024,PIX TRANSF  IMW 3 R14/06,9130,-1070.93,,custo_2024_06.xls,01/06/2024
14/06/2024,PIX TRANSF  MARCELO14/06,9122,-100.0,,custo_2024_06.xls,01/06/2024
14/06/2024,PIX TRANSF  Rafael 14/06,9779,-50.0,,custo_2024_06.xls,01/06/2024
14/06/2024,INT ITAU VISA,4175,-866.55,,custo_2024_06.xls,01/06/2024
14/06/2024,PAGTO EM CONTA CORRENTE,1268,4115.42,,custo_2024_06.xls,01/06/2024
14/06/2024,PAGTO EM CONTA CORRENTE,1268,5144.27,,custo_2024_06.xls,01/06/2024
14/06/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_06.xls,01/06/2024
14/06/2024,SDO CTA/APL AUTOMATICAS,,,7100.38,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONAUTTAR LOJA,9212,-5.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONFRIGOMUNDO,9212,-48.23,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONMP*MANOEL,9212,-20.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONORIEL PEREI,9212,-64.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONPAG*ReiDoQu,9212,-12.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONPAG*Rosilen,9212,-15.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONPG *TON CAS,9212,-23.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONPG *TON FEI,9212,-10.0,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONPONTO DA ES,9212,-74.36,,custo_2024_06.xls,01/06/2024
17/06/2024,ELECTRONRS AVILA,9212,-140.6,,custo_2024_06.xls,01/06/2024
